genes,stability
ALDH2,0.5626912905943692
ALDH3A1,0.07166137562548625
ALDH3A2,0.09251679159974406
ALDH3B1,0.04144007704439104
ALDH3B2,0.03467807331274429
ALDH4A1,0.35498744839832774
ALDH5A1,-0.00479334392128859
ALDH6A1,0.2953612375562764
ALDH7A1,0.2084172772277058
ALDH8A1,0.07052743058475607
ALDH9A1,0.5463119078654779
ALDOA,0.10620555632195887
ALDOB,0.3606053446032271
ALDOC,0.30019316502383225
ALG1,0.12540556414741288
ALG10,0.06073096892374829
ALG10B,0.27761594116100385
ALG11,-0.08120902897056155
ALG12,0.09909654219352886
ALG13,0.2605580131437758
ALG14,0.09936255478131513
ALG1L,0.1931676000880868
ALG1L2,0.09138423317367227
ALG1L9P,0.030219435791282397
ALG2,0.17905782673398848
ALG3,0.28659763005914474
ALG5,0.2687832550189967
ALG6,0.1738536206676237
ALG8,0.24794983853935015
ALG9,0.05253430880704622
ALK,0.2832751262126691
ALKAL1,-0.0009322732092555116
ALKAL2,0.7781237169729475
ALKBH1,0.15993003290358992
ALKBH2,0.32806436834691277
ALKBH3,0.13998777120621222
ALKBH4,0.0028746850497909445
ALKBH5,-0.0015798538484276883
ALKBH6,0.14291640191187888
ALKBH7,0.19291162630170736
ALKBH8,0.19854626187150798
ALLC,0.022094533552931582
ALMS1,0.010783570234364666
ALMS1P1,0.32584011938125806
ALOX12,0.18196757674841238
ALOX12B,0.17139800108540848
ALOX12P2,0.11456085870526936
ALOX15,0.030450711961157076
ALOX15B,0.15352588456639912
ALOX5,0.496903742973565
ALOX5AP,0.3168356719656388
ALOXE3,0.12366332489306191
ALPI,0.07242080417647671
ALPK1,0.2434388406170153
ALPK2,0.08456379949397319
ALPK3,0.2783199892933575
ALPL,0.3944229304598281
ALPP,-0.0319632453203024
ALPPL2,0.08308605420506063
ALS2,0.10015718939030208
ALS2CL,0.3375765410489249
ALS2CR12,0.044401688104784766
ALX1,0.055460286038291694
ALX3,0.4037998403324284
ALX4,0.06137037492856127
ALYREF,0.10508506195001809
AMACR,0.16680420352748632
AMBN,0.20705815626425209
AMBP,0.010668323358965079
AMBRA1,0.0737951360922344
AMD1,0.24284912126807712
AMDHD1,0.7463936140433843
AMDHD2,0.2458069279181905
AMELX,0.1206232345747337
AMELY,0.09642429746732635
AMER1,0.3629592173491494
AMER2,0.0223407262632291
AMER3,0.09558667422367328
AMFR,-0.0762669955918331
AMH,0.19414282964826762
AMHR2,0.02887069742475557
AMIGO1,0.11527156189146477
AMIGO2,0.642177154866809
AMIGO3,0.014238712541360953
AMMECR1,0.447525493574154
AMMECR1L,-0.01951167864691806
AMN,-0.028858834593287485
AMN1,0.318359581182922
AMOT,0.019473916490094348
AMOTL1,0.19154022759907646
AMOTL2,0.15179506373720258
AMPD1,-0.010492506519380464
AMPD2,0.012611936182356762
AMPD3,0.19859147509797292
AMPH,0.10151938827634012
AMT,0.47412967230983305
AMTN,0.20650379812928732
AMY2A,0.10065390589198565
AMZ1,0.4538370282189825
AMZ2,0.21547226552977636
AMZ2P1,0.2955357570184273
ANAPC1,0.22219001820114298
ANAPC10,0.20545745674449276
ANAPC11,0.22954182338431312
ANAPC13,0.13827561490377063
ANAPC15,0.09409978283493525
ANAPC16,-0.014178485828086484
ANAPC2,-0.004332325039822312
ANAPC4,0.13593470901456364
ANAPC5,0.2250782880726931
ANAPC7,-0.006225935652065088
ANG,0.2574599441819183
ANGEL1,0.27425671337001456
ANGEL2,0.06314544715946604
ANGPT1,0.3552942484591721
ANGPT2,0.03005867237428807
ANGPT4,-0.06299840252468628
ANGPTL1,0.26575411951722266
ANGPTL2,0.11814530933885002
ANGPTL3,0.16858181556775378
ANGPTL4,0.24618374445538463
ANGPTL5,0.051540302458376895
ANGPTL6,0.22823403558356223
ANGPTL7,0.06022471559717998
ANGPTL8,0.4676244388384129
ANHX,0.14182228624339685
ANK1,0.7891375735610116
ANK2,-0.05144976229591502
ANK3,0.640591269810832
ANKAR,0.018035189235915065
ANKDD1A,0.26457851517124975
ANKEF1,0.04686688953636244
ANKFN1,0.2029701490145369
ANKFY1,0.11594763557202323
ANKH,0.6581429434729454
ANKHD1,0.0690332565599832
ANKIB1,0.004453654485924688
ANKK1,0.0020744750627053055
ANKLE1,0.14542840179206706
ANKLE2,0.38557085266452534
ANKMY1,0.09184840094382533
ANKMY2,0.058684566048121625
ANKRA2,0.18533083678770637
ANKRD1,0.17013954612197002
ANKRD10,0.03780876636785553
ANKRD11,0.062358983525709094
ANKRD12,0.20056188609500308
ANKRD13A,0.18402282431061404
ANKRD13B,0.03303486140228441
ANKRD13C,0.13528324848727252
ANKRD13D,-0.04093511384844339
ANKRD16,0.19943241882950316
ANKRD17,-0.0323909917681515
ANKRD18A,0.3205030738910251
ANKRD18B,0.15036146078755377
ANKRD18CP,0.2828229489787653
ANKRD18DP,0.5153334286617506
ANKRD19P,0.48219796249186503
ANKRD2,0.2392823161684173
ANKRD20A11P,0.2500541644962222
ANKRD20A12P,0.0807379002786747
ANKRD20A4-ANKRD20A20P,0.21912096003803422
ANKRD20A5P,0.25479427414608435
ANKRD20A8P,0.27222170675711665
ANKRD20A9P,0.09373689630419978
ANKRD22,0.021009152920527636
ANKRD23,0.08385753347091632
ANKRD24,0.3560770473534479
ANKRD26,0.3172271358994755
ANKRD27,0.4102723719226785
ANKRD28,0.3015976141244201
ANKRD29,0.7312412924973584
ANKRD30A,0.19999858343141896
ANKRD30B,0.47867044861961155
ANKRD30BL,0.34888394583533594
ANKRD30BP2,0.29649178099948437
ANKRD30BP3,0.025781307275958856
ANKRD31,0.07307468995772075
ANKRD33,0.00501539079938834
ANKRD33B,0.22712574934980842
ANKRD34A,-0.00460839615227989
ANKRD34B,0.11801369305136378
ANKRD34C,0.6105460360799924
ANKRD35,0.09321156457153348
ANKRD36B,0.07784266093449793
ANKRD36BP1,0.11724677524877572
ANKRD36BP2,0.1431217966447661
ANKRD36C,0.13679912611831158
ANKRD37,0.43182436577587785
ANKRD39,-0.033072418121008626
ANKRD40,-0.07218666277497174
ANKRD42,0.3226422733820732
ANKRD44,0.05482741579004654
ANKRD45,0.295079817857928
ANKRD46,-0.04330132431667549
ANKRD49,0.35071756653262554
ANKRD50,0.4780397337230484
ANKRD52,0.06680387560539333
ANKRD53,0.006184071015441942
ANKRD54,0.11910336768159015
ANKRD55,0.475673686929963
ANKRD6,0.7540048613996929
ANKRD60,0.10078346575420775
ANKRD62,0.6221221411038026
ANKRD65,0.23088233850204015
ANKRD7,0.02460178016935335
ANKRD9,0.30529100360580924
ANKS1A,0.34192905588909306
ANKS1B,0.21883430888834407
ANKS3,0.3792411364490694
ANKS4B,0.08230637797984934
ANKS6,0.4772398558018626
ANKUB1,0.12010223547530827
ANKZF1,0.3040057646332132
ANLN,0.10970587589407087
ANO1,0.08759076732993966
ANO10,0.2021479448030602
ANO2,0.42453910362804415
ANO3,0.5658114986848922
ANO4,0.092347799735028
ANO5,0.5097831508889111
ANO6,0.12644531897965847
ANO7,0.3339678438278452
ANO8,0.2125628900796726
ANO9,-0.049228463875487585
ANOS1,0.6084777557739449
ANP32A,-0.01610114564438051
ANP32A-IT1,0.16481271018922977
ANP32AP1,0.15952240184090943
ANP32B,0.10790645827233414
ANP32C,0.006707252150056629
ANP32D,0.15750072714361119
ANP32E,0.35312321267029073
ANPEP,0.06999667870008193
ANTXR1,0.2726793058943817
ANTXR2,0.5138259696363401
ANXA1,0.599862381899009
ANXA10,-0.03603232479503139
ANXA11,0.17890619612659867
ANXA13,0.013535010444273316
ANXA2,0.3414499915962309
ANXA2P1,0.2340212584439054
ANXA2P3,0.271739768748624
ANXA2R,0.0283104716068415
ANXA3,0.2284830198994266
ANXA4,0.4488193983426924
ANXA5,0.3572769083827791
ANXA6,0.326420127293934
ANXA7,0.0522309688143941
ANXA8L1,0.08327625222660084
ANXA9,-0.002409129791423726
AOAH,0.11136538269458021
AOC1,-0.07955432367113821
AOC2,0.12420092531460719
AOC3,0.05680564010795216
AOC4P,0.11179366663563053
AOX1,0.12685568510635567
AP1AR,-0.05829610581957712
AP1B1,0.049104185968892954
AP1G1,0.07302394424331768
AP1G2,0.24128635720452088
AP1M1,0.2383825726378342
AP1M2,0.3711937620616347
AP1S1,0.2366349824536929
AP1S2,0.22281199315626027
AP1S3,0.18604827922943418
AP2A1,-0.004977176850299585
AP2A2,-0.01705105201805798
AP2B1,0.32213441597567716
AP2M1,0.12786346855310463
AP2S1,0.12099375794939166
AP3B1,0.10629606263832644
AP3B2,0.2010115134924852
AP3D1,0.01733351126421526
AP3M1,0.12598270037123774
AP3M2,0.320132794457483
AP3S1,0.582653634824552
AP4B1,-0.025028822573241277
AP4E1,0.3107125083230049
AP4M1,-0.012675185901609019
AP4S1,0.022703489226530447
AP5B1,0.228050328574289
AP5M1,0.2543036547347866
AP5S1,0.22153028426316088
AP5Z1,-0.08335185928018092
APAF1,0.44312630826563015
APBA1,0.3255246436796059
APBA2,0.12130763688378314
APBA3,0.08040562798406997
APBB1,0.10125396324766993
APBB1IP,0.5144110911812946
APBB2,0.004321839665298649
APBB3,0.07485580476918413
APC,0.12076553136025846
APC2,0.02125166539328945
APCDD1,0.44859388690700364
APCDD1L,-0.05410290637491685
APCS,-0.03837203747376697
APEH,0.17134103172160794
APEX1,-0.014538947419228647
APEX2,-0.009636453141247307
APH1A,0.14793748369028817
APH1B,0.1164027569996433
API5,-0.023056724984985937
APIP,0.2323849622210693
APLF,0.10268315073893539
APLN,0.4335448912200892
APLNR,0.3402905731361891
APLP1,0.11434497907955098
APLP2,0.15555583849273377
APMAP,0.30007431196809736
APOA1,0.04862907388789295
APOA2,0.1454955394825314
APOA4,0.0019844282077582155
APOA5,-0.05642777078226255
APOB,0.01922073383608118
APOBEC1,0.11446056229834291
APOBEC2,0.045459912856108106
APOBEC3A,0.13130581435087157
APOBEC3B,-0.10524623637907417
APOBEC3C,0.061393831391668756
APOBEC3D,-0.07332143854445732
APOBEC3F,0.11264374559086641
APOBEC3G,0.19411749775623532
APOBEC3H,0.08832582545879848
APOBEC4,-0.02075076133940785
APOBR,0.2674889817723576
APOC1,0.5450768212556807
APOC3,0.04538187988030393
APOD,-0.0110046416732128
APOE,0.4859594601113853
APOF,0.039356715961816044
APOH,0.12187265699169933
APOL1,0.3544250758004182
APOL2,0.5608466162775593
APOL3,0.021108302330866947
APOL4,0.2319847602070199
APOL5,0.06456922359920189
APOL6,0.07307567686313722
APOLD1,0.2131115126751687
APOM,0.5340277867205522
APOO,0.07097461713507179
APOOL,0.17543060435589913
APOPT1,0.47248637672305616
APP,-0.07156259760757182
APPBP2,0.10331166784006497
APPL1,0.12415123482410614
