,genes,stability
140,ACBD6,0.2536549463192809
141,ACBD7,0.28358105027210245
142,ACCS,0.14761264331944574
143,ACCSL,0.01735720525088679
144,ACD,0.4390507516360434
145,ACE,0.3454775167619545
146,ACE2,0.2555610927724994
147,ACER1,0.07851916074834663
148,ACER2,0.09102533454083553
149,ACER3,0.2525492980253297
150,ACHE,0.7019502765724055
151,ACIN1,0.0026307996962654625
152,ACKR1,0.33362919756534976
153,ACKR2,0.1849201482298547
154,ACKR3,0.4638463339977986
155,ACKR4,0.20301859614447187
156,ACLY,0.40058526917086623
157,ACMSD,0.05141990534235497
158,ACO1,0.36325825786631083
159,ACO2,0.2559092846188435
160,ACOT11,0.1588854774933541
161,ACOT12,0.33256003646019
162,ACOT13,0.3502141724106599
163,ACOT2,0.5333537741210671
164,ACOT4,0.529291443111898
165,ACOT6,0.011421157708244716
166,ACOT7,0.20687391427654367
167,ACOT8,0.34062883339613115
168,ACOT9,0.30635680769487544
169,ACOX1,0.38542640536710315
170,ACOX2,0.3922370747498409
171,ACOX3,0.4420056189429595
172,ACOXL,0.022109766733841695
173,ACP1,0.5462711311256313
174,ACP2,0.12505408819250294
175,ACP4,0.12847876712277406
176,ACP5,0.1674204861168404
177,ACP6,0.15662516180906952
178,ACP7,0.03729478886604601
179,ACPP,0.21076196229528368
180,ACR,0.3445437307934862
181,ACRBP,0.15649121409573621
182,ACRV1,0.30238299408262337
183,ACSBG1,0.4919452594587202
184,ACSBG2,0.20270455043665592
185,ACSF2,0.3070373087236439
186,ACSF3,0.27784489900086534
187,ACSL1,0.27349005259478837
188,ACSL3,0.49479966177232665
189,ACSL4,0.40840078988763545
190,ACSL5,0.18647822535977687
191,ACSL6,0.515768537678532
192,ACSM1,0.03067563667062415
193,ACSM2A,0.16954459580023462
194,ACSM2B,-0.018865004611339976
195,ACSM3,0.03752524858182948
196,ACSM4,0.044954359585268305
197,ACSM5,0.5874659935348906
198,ACSM6,0.020228761760641215
199,ACSS1,0.12340194373020542
200,ACSS2,0.3191375244470694
201,ACSS3,0.34403214294940454
202,ACTA1,0.3679881883486244
203,ACTA2,0.10541040891660186
204,ACTA2-AS1,0.5783632395001235
205,ACTB,0.1399679190628288
206,ACTBL2,0.1841493628147407
207,ACTC1,0.05542186922530353
208,ACTG1,0.3775666058837064
209,ACTG1P4,0.15667720234013244
210,ACTG2,0.07083995646938837
211,ACTL10,0.30877740343114096
212,ACTL6A,0.495046388876812
213,ACTL6B,0.32313902829207486
214,ACTL7A,0.021516810855947803
215,ACTL7B,0.09135453182019261
216,ACTL8,0.04180286065196614
217,ACTL9,0.07996550222651559
218,ACTN1,0.35044065416906617
219,ACTN2,0.6603738260650993
220,ACTN3,0.3863104204353657
221,ACTN4,0.6086782390453613
222,ACTR10,0.5026083799740125
223,ACTR1A,0.28899307589867257
224,ACTR1B,0.6358635405077722
225,ACTR2,0.016333299599144663
226,ACTR3,0.2834670364976636
227,ACTR3B,0.5414658221135314
228,ACTR3BP2,0.3060292384124769
229,ACTR3C,0.48119172946728833
230,ACTR5,0.3688094534691363
231,ACTR6,0.2524321927419322
232,ACTR8,0.1421256310197846
233,ACTRT1,0.05169788813170185
234,ACTRT2,0.10926834611799909
235,ACTRT3,0.014022810467745101
236,ACVR1,0.5811126359628206
237,ACVR1B,-0.00636057426363224
238,ACVR1C,0.607885801959879
239,ACVR2A,0.5943414261327099
240,ACVR2B,0.32504068805838215
241,ACVRL1,0.2900327590274492
242,ACY3,0.4545381671683531
243,ACYP1,0.30328548909611025
244,ACYP2,0.4063512699996316
245,ADA,0.23174485071372286
246,ADA2,0.2857848361382401
247,ADAD1,0.004845624123810272
248,ADAD2,0.5248501364340902
249,ADAL,0.2886500779980831
250,ADAM10,0.36831557989197533
251,ADAM11,0.5130270906068228
252,ADAM12,0.27205271478156273
253,ADAM15,0.4464509396349523
254,ADAM17,0.2880901589223996
255,ADAM18,0.04207168862167643
256,ADAM19,0.4239474530680131
257,ADAM2,0.04946583845202166
258,ADAM20,0.31028214373391594
259,ADAM20P1,0.5350194288037944
260,ADAM21,0.018704418448062813
261,ADAM21P1,-0.006751119691005429
262,ADAM22,0.6745274786787746
263,ADAM23,0.5584844161511899
