,genes,stability
132,ACAP1,0.13862949281083334
133,ACAP2,0.1948036243132811
134,ACAP3,0.33374509320740525
135,ACAT1,0.17438921043051786
136,ACAT2,0.5357617838509501
137,ACBD3,0.04624609711975984
138,ACBD4,0.055091878685765525
139,ACBD5,0.11775146585894011
140,ACBD6,0.3011400538699658
141,ACBD7,0.26929364500411185
142,ACCS,0.11529252092029228
143,ACCSL,0.017215649910016905
144,ACD,0.3320685980437112
145,ACE,0.3381609472314192
146,ACE2,0.2639656853445754
147,ACER1,0.08562215257530985
148,ACER2,0.08213067451644558
149,ACER3,0.38424600019822835
150,ACHE,0.5370061176396893
151,ACIN1,0.004365773423485775
152,ACKR1,0.2099547594056429
153,ACKR2,0.01821104205346973
154,ACKR3,0.4285990746253315
155,ACKR4,0.27572800907861406
156,ACLY,0.4006943303250134
157,ACMSD,0.04435833227762303
158,ACO1,0.3803926734707259
159,ACO2,0.5275035041080587
160,ACOT11,0.14635052959727657
161,ACOT12,0.3348056288098402
162,ACOT13,0.2803910884474975
163,ACOT2,0.4493753225478947
164,ACOT4,0.537023301835045
165,ACOT6,0.003772771113577189
166,ACOT7,0.21326434905502148
167,ACOT8,0.5621173387339143
168,ACOT9,0.016409122411868038
169,ACOX1,0.06471592328661749
170,ACOX2,0.28049332941924543
171,ACOX3,0.396965694888802
172,ACOXL,0.025563794592089295
173,ACP1,0.0744958760971198
174,ACP2,0.01681096573812415
175,ACP4,0.005705634546459541
176,ACP5,0.18021678739542554
177,ACP6,0.00020345831722740995
178,ACP7,0.0422318351935057
179,ACPP,0.18844694494407488
180,ACR,0.15898857807579617
181,ACRBP,0.17074059646325965
182,ACRV1,0.2959203061910394
183,ACSBG1,0.41907806976102163
184,ACSBG2,0.2038756170346576
185,ACSF2,0.38253533195079903
186,ACSF3,0.515560164799163
187,ACSL1,0.2911747370470926
188,ACSL3,0.31566043909958424
189,ACSL4,0.46294884973974504
190,ACSL5,0.06767883684403436
191,ACSL6,0.6592788440144387
192,ACSM1,0.03723397497855953
193,ACSM2A,0.1723746321272002
194,ACSM2B,-0.011818470888909173
195,ACSM3,0.047903306772803
196,ACSM4,0.043502052848457574
197,ACSM5,0.5896971709717989
198,ACSM6,0.0263041054515037
199,ACSS1,0.0914225348094412
200,ACSS2,0.3121372402603887
201,ACSS3,0.31165658680180275
202,ACTA1,0.37953401732093855
203,ACTA2,0.10211137819023415
204,ACTA2-AS1,0.5773748105652561
205,ACTB,0.26284151823944374
206,ACTBL2,0.03788199926889476
207,ACTC1,0.6769647192563648
208,ACTG1,0.592323028688794
209,ACTG1P4,0.016466605321357283
210,ACTG2,0.06608343029558393
