,genes,stability
303,ADARB1,0.2995347926800779
304,ADARB2,0.28530815444597063
305,ADARB2-AS1,0.14094682578919496
306,ADAT1,0.45241273872759585
307,ADAT2,0.14314538818562356
308,ADAT3,0.12490368344588633
309,ADCK1,0.10248825237840914
310,ADCK2,0.18553756921517123
311,ADCK5,0.4890235996742545
312,ADCY1,0.509027682680871
313,ADCY10,0.042849883326931265
314,ADCY10P1,0.2509198355603832
315,ADCY2,0.6355455838952532
316,ADCY3,0.4124017852902098
317,ADCY4,0.259913642304071
318,ADCY5,0.2977912610591421
319,ADCY6,0.4550237053797646
320,ADCY7,0.5923754855100358
321,ADCY8,0.5698268603832723
322,ADCY9,0.6684381868021255
323,ADCYAP1,0.5506494858730787
324,ADCYAP1R1,0.628328405373416
325,ADD1,0.15946636503156705
326,ADD2,0.14797024274711496
327,ADD3,0.30777423143736365
328,ADD3-AS1,0.341820318898112
329,ADGB,0.09553006592515186
330,ADGRA1,0.5499129223830005
331,ADGRA2,0.22391499202538334
332,ADGRA3,0.5225353427140732
333,ADGRB1,0.2067071870733766
334,ADGRB2,0.3802151806806525
335,ADGRB3,0.5313414760978684
336,ADGRD1,0.21112707876528689
337,ADGRE1,0.20750272824210542
338,ADGRE2,0.2402513965002389
339,ADGRE3,0.09028064762627847
340,ADGRE5,0.3585057112640916
341,ADGRF1,0.19404085122900763
342,ADGRF2,0.05987027108138613
343,ADGRF3,-0.01244656352137615
344,ADGRF4,0.06233471196811357
345,ADGRF5,0.4702862383273448
346,ADGRG1,0.5007865569151915
347,ADGRG2,0.15283765030495758
348,ADGRG3,0.015929565958250718
349,ADGRG4,0.09490617407902043
350,ADGRG5,0.06365987917555259
351,ADGRG6,0.37069151264973604
352,ADGRG7,0.06905560706028621
353,ADGRL1,0.40814137930570027
354,ADGRL2,0.5762888301887555
355,ADGRL3,0.47154841615225335
356,ADGRL4,0.3227771815213934
357,ADGRV1,0.5459209159470293
358,ADH1A,0.060379743141598975
359,ADH1B,0.03419016105851737
360,ADH1C,0.25394667336720206
361,ADH4,0.009939869451462942
362,ADH5,0.45913707742301585
363,ADH6,0.017990405329720564
364,ADH7,0.08331089907016025
365,ADHFE1,0.2965292870822245
366,ADI1,0.5060202277623711
367,ADIG,0.1723135484187468
368,ADIPOQ,-0.052509351754720344
369,ADIPOR1,0.4878513428691789
370,ADIPOR2,0.2927732360471511
371,ADIRF,0.5303899442838449
372,ADK,0.44347071316502684
373,ADM,0.5061934536619807
374,ADM2,0.04222012267670726
375,ADM5,0.5020146293856677
376,ADNP,0.40760267793018523
377,ADNP-AS1,0.23320696018717363
378,ADNP2,0.3472098331803707
379,ADO,0.5272399381346226
380,ADORA1,0.08028987799841177
381,ADORA2A-AS1,0.06227964100680617
382,ADORA2B,0.33411793003546786
383,ADORA3,0.3094548237977157
384,ADPGK,0.11351885764900782
385,ADPRH,0.27228200683345444
386,ADPRHL1,0.7206981938844356
387,ADPRHL2,0.31562365039248813
388,ADPRM,0.021404382058291423
389,ADRA1A,0.12172200473208081
390,ADRA1B,0.7279652114003962
391,ADRA1D,0.12123611600165782
392,ADRA2A,0.5330157133367526
393,ADRA2B,0.16395639599627326
394,ADRA2C,0.5974585870116352
395,ADRB1,0.5556315978056152
396,ADRB2,0.4903443966425233
397,ADRB3,0.14303556829778966
398,ADRM1,9.840933111421313e-05
399,ADSL,0.21408800622742497
400,ADSS,0.005714337746690042
401,ADSSL1,0.5415132098266225
402,ADTRP,0.7987136662071512
403,AEBP1,0.4937782902354471
404,AEBP2,0.11377479455407166
405,AEN,0.1467736618848811
406,AES,0.36652831617581927
407,AFAP1,0.28782461793421665
408,AFAP1-AS1,0.2648563891943803
409,AFAP1L1,0.4856772557294456
410,AFAP1L2,0.4906581995559068
411,AFDN,0.33377647141733385
412,AFDN-DT,0.07224613321449058
413,AFF1,0.35830781622237495
414,AFF2,0.49019468373685804
415,AFF3,0.13895009812769893
416,AFF4,0.48554441935019627
417,AFG1L,0.2027636304673783
418,AFG3L1P,0.27842637546665355
419,AFG3L2,0.057549363088455374
420,AFM,0.013196865666619982
421,AFMID,0.3121858622970895
422,AFP,0.18933713621688497
423,AFTPH,0.5275238262396419
424,AGA,0.5273886546351985
425,AGAP1,0.5707988955021591
426,AGAP11,0.19158993553049886
427,AGAP2,0.5423935708137981
428,AGAP2-AS1,0.22933995064594465
429,AGAP3,0.12240249180600069
430,AGAP5,0.3152900443415652
431,AGBL1,0.029751632754354232
432,AGBL2,0.2953660420185054
433,AGBL3,0.27621115194889023
434,AGBL4,0.5634867425494927
435,AGBL5,0.2888500124061741
436,AGER,0.1877619119469175
437,AGFG1,0.21547465877497324
438,AGFG2,0.36180916584383166
439,AGGF1,-0.0022143034700930746
440,AGK,0.24459848055442127
441,AGL,0.5142102782714318
442,AGMAT,0.4250252231271227
443,AGMO,0.3151107223457952
444,AGO1,0.6592999663748553
445,AGO2,0.11864336605783596
446,AGO3,0.5016686696279021
447,AGO4,0.3543144074312501
448,AGPAT1,0.10629223828013205
449,AGPAT2,0.4837953131434341
450,AGPAT3,0.49617480866311453
451,AGPAT4,0.19922574586897024
452,AGPAT4-IT1,0.09533376935866435
453,AGPAT5,0.4851154849439046
454,AGPS,0.2938790727624771
455,AGR2,0.1136922635679203
456,AGR3,0.03476909064594142
457,AGRN,0.4001818274263593
458,AGRP,0.0955332544257406
459,AGT,0.40473955402165124
460,AGTPBP1,0.49301763736529386
461,AGTR1,0.18488200482819708
462,AGTR2,-0.015591201374742156
463,AGTRAP,0.04195596511926996
464,AGXT,-0.011060968330455547
465,AGXT2,-0.006948987972671026
466,AHCTF1,0.18969629434148685
467,AHCY,0.3967245453122203
468,AHCYL1,0.36995692987827283
469,AHCYL2,0.20409801777066766
470,AHDC1,0.17813126422410305
471,AHI1,0.5295271433551862
472,AHNAK,0.6086472573090604
473,AHNAK2,0.627325927465296
474,AHR,0.35433978545095746
475,AHRR,0.7061583678889303
476,AHSA1,0.3862733949141662
477,AHSA2P,0.12627787331515847
478,AHSG,0.6360514819020702
479,AHSP,0.10149801870101781
480,AICDA,0.06457293039525018
481,AIDA,0.1883374823533692
482,AIF1,0.4826705171454587
483,AIF1L,0.32413754398985417
484,AIFM1,0.22015851706063125
485,AIFM2,0.35053178742695124
486,AIFM3,0.49399615044280576
487,AIG1,0.40022799032690504
488,AIM2,0.5107315877215417
489,AIMP1,0.15398774275335828
490,AIMP2,0.29024537539345024
491,AIP,0.14586228491564468
492,AIPL1,0.0424341588171676
493,AIRE,0.6285381076766244
494,AJAP1,0.030387764086205693
495,AJM1,0.2236020241968125
496,AJUBA,0.030582651847004427
497,AK1,0.05521054153274411
498,AK2,0.4065505564115901
499,AK3,0.4804941269024594
500,AK4,0.6154957544152554
501,AK5,0.5082739564150424
502,AK6,0.21386904907569476
503,AK7,0.5169560585204211
504,AK8,0.5042457970702797
505,AK9,0.19823187267901068
506,AKAIN1,0.5679217598052525
507,AKAP1,0.3873468605410146
508,AKAP10,0.1659429652487245
509,AKAP11,0.3187143426622638
510,AKAP12,0.27404945857040425
511,AKAP13,0.35910715980455593
512,AKAP14,0.5707738704735366
513,AKAP17A,0.2116814755309039
514,AKAP3,0.02019110632550014
515,AKAP4,0.03312924437152695
516,AKAP5,0.42938795145639913
517,AKAP6,0.37595953515697844
518,AKAP7,0.3398763360701734
519,AKAP8,0.6892061013685739
520,AKAP8L,0.3014545388329462
521,AKAP9,0.09856052021431547
522,AKIP1,0.21370541507903532
523,AKIRIN1,0.3423645879651474
524,AKIRIN2,0.5713357890153485
525,AKNA,0.06544828964058842
526,AKNAD1,0.04362735531917627
527,AKR1A1,0.09582288734642556
528,AKR1B1,0.22628308721748952
529,AKR1B10,0.1362529448488532
530,AKR1B15,0.1989007118750078
531,AKR1C1,0.43842377748653705
532,AKR1C2,0.057890236930937825
533,AKR1C3,0.5447585155981768
534,AKR1C4,0.454159620999209
535,AKR1C6P,0.09923934651053017
536,AKR1C8P,0.05438581212009361
537,AKR1D1,0.07511652296788567
538,AKR1E2,0.055219038409451665
539,AKR7A2,0.5357915374910669
540,AKR7A2P1,0.48446870180275714
541,AKR7A3,0.39530894029158004
542,AKR7L,0.5240915257560782
543,AKT1,0.10606341832063539
544,AKT1S1,0.45545368599387165
