,genes,stability
199,ACSS1,0.10909437392950817
200,ACSS2,0.31983721744002547
201,ACSS3,0.34058369910406083
202,ACTA1,0.36299723268682155
203,ACTA2,0.10492420967910153
204,ACTA2-AS1,0.5756327070430826
205,ACTB,0.21559010541947854
206,ACTBL2,0.17321791300373898
207,ACTC1,0.053071170182445324
208,ACTG1,0.5418894474983466
209,ACTG1P4,0.14848494539645024
210,ACTG2,0.0658536519829804
211,ACTL10,0.3167410084358293
212,ACTL6A,0.5032509048169442
213,ACTL6B,0.31250399615764707
214,ACTL7A,0.01856406493735459
215,ACTL7B,0.0075394414221864525
216,ACTL8,0.03744783925462136
217,ACTL9,0.07956305416478635
218,ACTN1,0.36934114125265594
219,ACTN2,0.6586382669849086
220,ACTN3,0.3808942109064352
221,ACTN4,0.6171713712402789
222,ACTR10,0.4939126748991054
223,ACTR1A,0.30359614960828435
224,ACTR1B,0.6261478192012395
225,ACTR2,0.020093401666864456
226,ACTR3,0.21912489401663343
227,ACTR3B,0.5328968993601333
228,ACTR3BP2,0.30917935155792436
229,ACTR3C,0.4822361464345049
230,ACTR5,0.37215194711371485
231,ACTR6,0.2572089381234533
232,ACTR8,0.13312438327911746
233,ACTRT1,0.025165688059447765
234,ACTRT2,0.11496940206894163
235,ACTRT3,0.014559933083937911
236,ACVR1,0.5789398867351868
237,ACVR1B,0.1585404503037701
238,ACVR1C,0.6092398742136051
239,ACVR2A,0.5867285376932175
240,ACVR2B,0.309212277059175
241,ACVRL1,0.29542153674725735
242,ACY3,0.4513859899139409
243,ACYP1,0.3174606801438709
244,ACYP2,0.4009947086975993
245,ADA,0.21966418918280267
246,ADA2,0.27816727732931373
247,ADAD1,0.19443714055705105
248,ADAD2,0.14977791313696734
249,ADAL,0.19832253924146112
250,ADAM10,0.35969235547457645
251,ADAM11,0.5078967379463971
252,ADAM12,0.4687555781822051
253,ADAM15,0.44597498956266
254,ADAM17,0.28983292752420137
255,ADAM18,0.04009859705228111
256,ADAM19,0.4298396038049329
257,ADAM2,0.012703276306805976
258,ADAM20,0.19534921220637178
259,ADAM20P1,0.5334496045026936
260,ADAM21,0.26808323463874245
261,ADAM21P1,-0.007520023202256107
262,ADAM22,0.40084946386047354
263,ADAM23,0.455309518512187
264,ADAM28,0.35286891364447776
265,ADAM29,-0.026952594920902025
266,ADAM30,0.08216197806888635
267,ADAM32,0.3745544189475495
268,ADAM33,0.09033613382683765
269,ADAM5,0.11537156031017186
270,ADAM6,0.03356554418980214
271,ADAM7,0.1456540794830043
272,ADAM8,0.1267066695378657
273,ADAM9,0.29813119325944054
274,ADAMDEC1,0.21059124176326394
275,ADAMTS1,0.09032716449940778
276,ADAMTS10,0.4105002891703318
277,ADAMTS12,0.061137886912999685
278,ADAMTS13,0.3448580596949311
279,ADAMTS14,0.18909023760595609
280,ADAMTS15,0.019469346923284028
281,ADAMTS16,0.2683534705823761
282,ADAMTS17,0.34240360984699286
283,ADAMTS18,0.24356003070624788
284,ADAMTS19,0.49160035112592376
285,ADAMTS2,0.16776205748466863
286,ADAMTS20,0.052291022497658754
287,ADAMTS3,0.6746790937543082
288,ADAMTS4,0.3859319139870825
289,ADAMTS5,0.44542583688228915
290,ADAMTS6,0.06419631128212219
291,ADAMTS7,0.03144230813728393
292,ADAMTS7P1,0.05534896353268356
293,ADAMTS8,0.5987093958506281
294,ADAMTS9,0.47749015381482773
295,ADAMTSL1,0.3224336374439124
296,ADAMTSL2,0.5466922121879833
297,ADAMTSL3,0.4257325380283074
298,ADAMTSL4,-0.03662996091263696
299,ADAMTSL5,0.3456478313372232
300,ADAP1,0.16123554895242834
301,ADAP2,0.671006729794263
302,ADAR,0.20431070443853538
303,ADARB1,0.1864868499300255
304,ADARB2,0.28556970305529095
305,ADARB2-AS1,0.12821392893796096
306,ADAT1,0.45357214039352683
307,ADAT2,0.15289022794321186
308,ADAT3,0.128417682548633
309,ADCK1,0.10364933799607774
310,ADCK2,0.17125122302486792
311,ADCK5,0.4872357271494271
312,ADCY1,0.5098022953263703
313,ADCY10,0.044306704763906885
314,ADCY10P1,0.25609767594182004
315,ADCY2,0.7813213187574354
316,ADCY3,0.40189975387913246
317,ADCY4,0.24648007266978192
318,ADCY5,0.2955156686073444
319,ADCY6,0.4573268437481757
320,ADCY7,0.5845292437313699
321,ADCY8,0.5723361436758054
322,ADCY9,0.6765539005283995
323,ADCYAP1,0.5624829637096893
324,ADCYAP1R1,0.6122348694372585
325,ADD1,0.056352623984727686
326,ADD2,0.2678363889253567
327,ADD3,0.30612231764213843
328,ADD3-AS1,0.33838493946829407
329,ADGB,0.09703606150178015
330,ADGRA1,0.5502955786019081
331,ADGRA2,0.2297135997398227
332,ADGRA3,0.5137604282557942
333,ADGRB1,0.21262634497552965
334,ADGRB2,0.365438102507956
335,ADGRB3,0.5341083518051636
336,ADGRD1,0.21106806597455063
337,ADGRE1,0.21158121055549675
338,ADGRE2,0.24241082229981437
339,ADGRE3,0.09572093442462162
340,ADGRE5,0.35092526885019765
341,ADGRF1,0.08366142753013706
342,ADGRF2,0.05673726273960566
343,ADGRF3,0.16431063067579538
344,ADGRF4,0.06693841101002555
345,ADGRF5,0.40511130580814964
346,ADGRG1,0.39419757326637994
347,ADGRG2,0.15432204893544957
348,ADGRG3,0.017028072136048504
349,ADGRG4,0.09087137735292435
350,ADGRG5,0.06960271966883888
351,ADGRG6,0.37597111218559554
352,ADGRG7,0.06493931868582753
353,ADGRL1,0.4273873495820234
354,ADGRL2,0.5758918580989647
355,ADGRL3,0.4535093594280134
356,ADGRL4,0.3254680188516904
357,ADGRV1,0.54564237935252
358,ADH1A,0.0626298597589874
359,ADH1B,0.031802668295086385
360,ADH1C,0.25271143557804726
361,ADH4,0.011839674925940007
362,ADH5,0.27560910351967505
363,ADH6,0.01318353595199966
364,ADH7,0.081215988103464
365,ADHFE1,0.2794533126858791
366,ADI1,0.4063022556575872
367,ADIG,0.17533792305255594
368,ADIPOQ,-0.05388698008707641
369,ADIPOR1,0.44007754799050885
370,ADIPOR2,0.2857608068582331
371,ADIRF,0.5108719536206395
372,ADK,0.37648104838499125
373,ADM,0.5139082140373584
374,ADM2,0.03639040665548392
375,ADM5,0.49706694209619506
376,ADNP,0.2797166339492
377,ADNP-AS1,0.2378790030353814
378,ADNP2,0.3853471562430449
379,ADO,0.5362229486106397
380,ADORA1,0.46036285886804656
381,ADORA2A-AS1,0.06265492543278664
382,ADORA2B,0.32519590438440876
383,ADORA3,0.31060786545171365
384,ADPGK,0.1185592210742546
385,ADPRH,0.27209694449511335
386,ADPRHL1,0.7212823425213121
387,ADPRHL2,0.3018429439221582
388,ADPRM,0.03881091217030958
389,ADRA1A,0.22344730811053767
390,ADRA1B,0.7302671495211044
391,ADRA1D,0.7473844459989706
392,ADRA2A,0.23461771440845533
393,ADRA2B,0.12372996673385529
394,ADRA2C,0.5853925497145845
395,ADRB1,0.557105356495751
396,ADRB2,0.48838434468023806
397,ADRB3,0.14617420180145138
398,ADRM1,0.011838536570005423
399,ADSL,0.22935755386751874
400,ADSS,-0.013526954738034329
401,ADSSL1,0.5384082947623742
402,ADTRP,0.7970514746626719
403,AEBP1,0.49225822518645274
404,AEBP2,0.1336872044702968
405,AEN,0.14802189982075253
406,AES,0.3469228660322976
407,AFAP1,0.284432247294075
408,AFAP1-AS1,0.2709801416702451
409,AFAP1L1,0.4896312522869394
410,AFAP1L2,0.5098899390182401
411,AFDN,0.38453971751875093
412,AFDN-DT,0.07238202178149108
413,AFF1,0.3604085211616591
414,AFF2,0.48467584043048817
415,AFF3,0.1337725695784616
416,AFF4,0.3435096772102151
417,AFG1L,0.19904167867778988
418,AFG3L1P,0.29771365028029134
419,AFG3L2,0.06871188935610638
420,AFM,0.012982496528149371
421,AFMID,0.25429645848763244
422,AFP,0.18398854252760963
423,AFTPH,0.5137774813086672
424,AGA,0.5170911471649192
425,AGAP1,0.48663477988867615
426,AGAP11,0.23193438220336
427,AGAP2,0.39594404907654324
428,AGAP2-AS1,0.22026618012332116
429,AGAP3,0.45935569506919816
430,AGAP5,0.33761611512015216
431,AGBL1,0.029795985317406293
432,AGBL2,0.28141499166269685
433,AGBL3,0.27071125878418567
434,AGBL4,0.5540832303570264
435,AGBL5,0.447117781232086
436,AGER,0.02346503593678775
437,AGFG1,0.23337065037489005
438,AGFG2,0.35060201058195434
439,AGGF1,0.47336460942661873
440,AGK,0.2335912714232591
441,AGL,0.23848845835697066
442,AGMAT,0.4254356449652808
443,AGMO,0.31706032261086675
444,AGO1,0.6809674804038395
445,AGO2,0.13672923758364583
446,AGO3,0.5045904044456985
447,AGO4,0.16958582718540838
448,AGPAT1,0.061889502015673704
449,AGPAT2,0.4826795148647304
450,AGPAT3,0.277458217688925
451,AGPAT4,0.1999543654511239
452,AGPAT4-IT1,0.09016646716348828
453,AGPAT5,0.4434688878556201
454,AGPS,0.24649456620687168
455,AGR2,0.11143157397836241
456,AGR3,0.03966400560049772
457,AGRN,0.40167788082634265
458,AGRP,0.09492886215891308
459,AGT,0.39786579492196406
460,AGTPBP1,0.5001377639170717
461,AGTR1,0.18431995226950285
462,AGTR2,0.1088865356743132
463,AGTRAP,0.11224343779608995
464,AGXT,-0.00685882360329918
465,AGXT2,-0.011235142214080444
466,AHCTF1,0.18799004927823743
467,AHCY,0.33851256847145067
468,AHCYL1,0.33837436487821
469,AHCYL2,0.1992119492825821
470,AHDC1,0.17666224679186218
471,AHI1,0.4086620266041583
472,AHNAK,0.4728376872319893
473,AHNAK2,0.6304208060497145
474,AHR,0.36282754898734326
475,AHRR,0.7083512563510203
476,AHSA1,0.3957332662003575
477,AHSA2P,0.15119423673957016
478,AHSG,0.636456714859943
479,AHSP,0.09769243480655744
480,AICDA,0.062386972236682575
481,AIDA,0.09331826287198024
482,AIF1,0.5091079540940078
483,AIF1L,0.3308370646227996
484,AIFM1,0.2822882347469792
485,AIFM2,0.34869856873128025
486,AIFM3,0.4994144496961818
487,AIG1,0.3288273788805044
488,AIM2,0.5095581945033894
489,AIMP1,0.1465024331740123
490,AIMP2,0.30736750841408694
491,AIP,0.16036332108297766
492,AIPL1,0.039507288069005636
493,AIRE,0.6233575614922838
494,AJAP1,0.04441893763592907
495,AJM1,0.20764635070337656
496,AJUBA,0.008576483762174984
497,AK1,0.022413483542660526
498,AK2,0.4622602730718672
499,AK3,0.46054879273041505
500,AK4,0.6814998238007985
501,AK5,0.5015281745920581
502,AK6,0.3341884237349129
503,AK7,0.5179201014739298
504,AK8,0.4950724297479581
505,AK9,0.17996074426329536
506,AKAIN1,0.5715738892117934
507,AKAP1,0.42864901347765255
508,AKAP10,0.14559470477085376
509,AKAP11,0.3005870385262349
510,AKAP12,0.2448266610077513
511,AKAP13,0.3514289683201005
512,AKAP14,0.6173754005935237
513,AKAP17A,0.26026172485657145
514,AKAP3,0.0159459599063057
515,AKAP4,0.03585716101567655
516,AKAP5,0.42084361293490957
517,AKAP6,0.38212689985034687
518,AKAP7,0.42641348984156385
519,AKAP8,0.7007092518158831
520,AKAP8L,0.31293720236364897
521,AKAP9,0.11996807846308952
522,AKIP1,0.17636804450812252
523,AKIRIN1,0.2823111713884206
524,AKIRIN2,0.590223014036019
525,AKNA,0.06372686393044866
526,AKNAD1,0.04156728965250745
527,AKR1A1,0.09697036142656726
528,AKR1B1,0.19780822354441704
529,AKR1B10,0.13747939719976537
530,AKR1B15,0.19791232252732763
531,AKR1C1,0.4297983391765212
532,AKR1C2,0.061062236474520436
533,AKR1C3,0.5457379555076477
534,AKR1C4,0.4399471993256981
535,AKR1C6P,0.09671346922465626
536,AKR1C8P,0.05561582832703734
537,AKR1D1,0.07207014660616773
538,AKR1E2,0.058918539983366776
539,AKR7A2,0.5145370759262966
540,AKR7A2P1,0.48118574858583074
541,AKR7A3,0.39008943319401335
542,AKR7L,0.38949093150601877
543,AKT1,0.24212196874245814
544,AKT1S1,0.13464430851104595
545,AKT2,0.34863170629879775
546,AKT3,0.6340637329944719
547,AKTIP,0.31769796293687236
548,ALAD,0.16416091127447016
549,ALAS1,0.5286528646584606
550,ALAS2,0.028113371291921804
551,ALB,0.48757874699842724
552,ALCAM,0.5509396198812521
553,ALDH16A1,0.24418972571282396
554,ALDH18A1,0.28121213508971354
555,ALDH1A1,0.3573198794711164
556,ALDH1A2,0.32939198982582685
557,ALDH1A3,0.7483567993995354
558,ALDH1B1,0.3933206047859716
559,ALDH1L1,0.2764214228514962
560,ALDH1L1-AS2,0.03255096541529574
561,ALDH1L2,0.2387144930957519
562,ALDH2,0.43821152489907245
563,ALDH3A1,0.0910067305188864
564,ALDH3A2,0.38343845929533493
565,ALDH3B1,0.4206545526701909
566,ALDH3B2,0.023043693537128745
567,ALDH4A1,0.2751373074581588
568,ALDH5A1,0.13932596871997263
569,ALDH6A1,0.35805276558320676
570,ALDH7A1,0.34139260601958016
571,ALDH8A1,0.12436977523107332
572,ALDH9A1,0.5836613846146904
573,ALDOA,0.34784853514349556
574,ALDOB,0.40314946618033914
575,ALDOC,0.29872840292372743
576,ALG1,0.21341611483737138
577,ALG10,0.11858578641943748
578,ALG10B,0.3046715531604642
579,ALG11,0.013951552125672608
580,ALG12,0.26210510860000036
581,ALG13,0.04634432921746272
582,ALG14,0.21888745053354564
583,ALG1L,0.28520298179032916
584,ALG1L2,0.11952941793307764
585,ALG1L9P,0.37419523339379945
586,ALG2,0.23137632762980317
587,ALG3,0.5005463973400122
588,ALG5,0.38802749354542093
589,ALG6,0.15737101362092032
590,ALG8,0.29482210213630816
591,ALG9,0.23099950932976
592,ALK,0.4962097471677554
593,ALKAL1,-0.015258420421198656
594,ALKAL2,0.7235002833993067
595,ALKBH1,0.2058698920430227
596,ALKBH2,0.3172802042461667
597,ALKBH3,0.4793931787530264
598,ALKBH4,0.2493619275668594
599,ALKBH5,0.27425565835118
600,ALKBH6,0.19688515921860777
601,ALKBH7,0.21343982970974745
602,ALKBH8,0.30173476475819755
603,ALLC,0.0998361288540154
604,ALMS1,0.201313433154425
605,ALMS1P1,0.4356389124327397
606,ALOX12,0.0904103356097335
607,ALOX12B,0.2455707454209765
608,ALOX12P2,0.2705959941374056
609,ALOX15,-0.013130917151770395
610,ALOX15B,0.3245407982062233
611,ALOX5,0.5097552889589572
612,ALOX5AP,0.4363291901301823
613,ALOXE3,0.14806734536874144
614,ALPI,0.108048428638613
615,ALPK1,0.3488700484332387
616,ALPK2,0.01424267876957647
617,ALPK3,0.32491985564598225
618,ALPL,0.5732116471313268
619,ALPP,0.14809197751417896
620,ALPPL2,0.10652036119883933
621,ALS2,0.3922743352414112
622,ALS2CL,0.19760948413977722
623,ALS2CR12,0.26987521149910504
624,ALX1,0.18523262043513306
625,ALX3,0.40722160043626016
626,ALX4,-0.016048752651420754
627,ALYREF,0.12845696461257322
628,AMACR,0.20339269572667423
629,AMBN,0.14087808762246598
630,AMBP,0.01938563173106262
631,AMBRA1,0.31246235734952044
632,AMD1,0.4394244294717868
633,AMDHD1,0.7448912441130636
634,AMDHD2,-0.004448145594307181
635,AMELX,0.13008465634451907
636,AMELY,0.02889811800361418
637,AMER1,0.36929724150211085
638,AMER2,0.23029316998700158
639,AMER3,0.39210516885276975
640,AMFR,0.3120132709069277
641,AMH,0.292335505931743
642,AMHR2,0.02138940412592467
643,AMIGO1,0.3793424011659896
644,AMIGO2,0.739369404810582
645,AMIGO3,0.34027967450271723
646,AMMECR1,0.4479481620772031
647,AMMECR1L,0.33277139823047575
648,AMN,0.21915687291866273
649,AMN1,0.6628550962976842
650,AMOT,0.3735162261769779
651,AMOTL1,0.2824100577639867
652,AMOTL2,0.3042855816419195
653,AMPD1,0.018653303588716717
654,AMPD2,0.3739138888453705
655,AMPD3,0.4208115760018855
656,AMPH,0.5129483456519954
657,AMT,0.4491318052946404
658,AMTN,0.2758777243852035
659,AMY2A,0.35673003831420336
660,AMZ1,0.5716966497126453
661,AMZ2,0.34742077508445124
662,AMZ2P1,0.38907906179994795
663,ANAPC1,0.23092213797082856
664,ANAPC10,0.042685159706017765
665,ANAPC11,0.4962701645373706
666,ANAPC13,0.1002352614195623
667,ANAPC15,0.45301422487034493
668,ANAPC16,0.12961481548880635
669,ANAPC2,0.355903786668205
670,ANAPC4,0.6058054297387653
671,ANAPC5,0.13439652832021964
672,ANAPC7,0.35883786987139543
673,ANG,0.3032630999323404
674,ANGEL1,0.31251690112054664
675,ANGEL2,0.2762864995807579
676,ANGPT1,0.47940141411301224
677,ANGPT2,0.20089925907117462
678,ANGPT4,0.1693278925283535
679,ANGPTL1,0.28446736767661024
680,ANGPTL2,0.4036931507393692
681,ANGPTL3,-0.011428810421749749
682,ANGPTL4,0.3054199454245267
683,ANGPTL5,0.04783944681988982
684,ANGPTL6,0.08142254043355189
685,ANGPTL7,0.12576647108402197
686,ANGPTL8,0.6958995914249871
687,ANHX,0.28664783264265825
688,ANK1,0.8219626071574735
689,ANK2,0.11922156216768283
690,ANK3,0.3978627779939958
691,ANKAR,0.07585712972942601
692,ANKDD1A,0.401741590768945
693,ANKEF1,0.25391675261373453
694,ANKFN1,0.44070951936759273
695,ANKFY1,0.39131863146237056
696,ANKH,0.6511583111545278
697,ANKHD1,0.34169267859191355
698,ANKIB1,0.27077874360176485
699,ANKK1,0.2878501894201102
700,ANKLE1,-0.0058361624215803425
701,ANKLE2,0.46920146385930944
702,ANKMY1,-0.006009984252810659
703,ANKMY2,0.2507006671063354
704,ANKRA2,0.2151311915068826
705,ANKRD1,0.030545338246954903
706,ANKRD10,0.3457743536503432
707,ANKRD11,0.43079225166810525
708,ANKRD12,0.2949115372590014
709,ANKRD13A,0.3237528418789696
710,ANKRD13B,0.2054751582663545
711,ANKRD13C,0.06253765793566136
712,ANKRD13D,0.09977870064337718
713,ANKRD16,0.26963025746483754
714,ANKRD17,0.016540961610468672
715,ANKRD18A,0.3794952944723585
716,ANKRD18B,0.38306754609129917
717,ANKRD18CP,0.3010863078160331
718,ANKRD18DP,0.6063821829222102
719,ANKRD19P,0.6125617530321038
720,ANKRD2,0.1399088233464931
721,ANKRD20A11P,0.3409211613433825
722,ANKRD20A12P,0.18212906849382476
723,ANKRD20A4-ANKRD20A20P,0.21740160958915178
724,ANKRD20A5P,0.255759137236194
725,ANKRD20A8P,0.41377794718688604
726,ANKRD20A9P,0.2930592603568417
727,ANKRD22,0.05754745182017893
728,ANKRD23,0.2260060202686482
729,ANKRD24,0.6984018139705653
730,ANKRD26,0.5159092262770464
731,ANKRD27,0.37309967632983204
732,ANKRD28,0.39349792278242823
733,ANKRD29,0.6552507425783681
734,ANKRD30A,0.2535149268087996
735,ANKRD30B,0.6195418972280641
736,ANKRD30BL,0.5035971568768731
737,ANKRD30BP2,0.42863167263627094
738,ANKRD30BP3,-0.02345773894705792
739,ANKRD31,0.05722341316102257
740,ANKRD33,0.2060787004845809
741,ANKRD33B,0.516992039646111
742,ANKRD34A,0.505776457766275
743,ANKRD34B,0.4908450761640642
744,ANKRD34C,0.642185949361069
745,ANKRD35,0.2036612698866416
746,ANKRD36B,0.2393551645054742
747,ANKRD36BP1,0.2396470802483124
748,ANKRD36BP2,0.3782076312757558
749,ANKRD36C,0.25186381988630113
750,ANKRD37,0.4693872097663492
751,ANKRD39,0.32607511723171023
752,ANKRD40,0.17665366424410792
753,ANKRD42,0.3901053392745896
754,ANKRD44,0.29283297397439106
755,ANKRD45,0.4787558444097736
756,ANKRD46,0.44809553203658553
757,ANKRD49,0.38089647845347235
758,ANKRD50,0.4205649040580976
759,ANKRD52,0.20092309975207295
760,ANKRD53,0.06769418164237524
761,ANKRD54,0.2631834895001584
762,ANKRD55,0.430621423423598
763,ANKRD6,0.7182197459316667
764,ANKRD60,0.1164342027658764
765,ANKRD62,0.8235004771215608
766,ANKRD65,0.09761944204633725
767,ANKRD7,0.05743279421356641
768,ANKRD9,0.40508000855815635
769,ANKS1A,0.5765121688400926
770,ANKS1B,0.41136803898189317
771,ANKS3,0.43260098916566975
772,ANKS4B,0.00609604545693516
773,ANKS6,0.5503731057093925
774,ANKUB1,0.11326725386506317
775,ANKZF1,0.4567940860285666
776,ANLN,0.2917925809011476
777,ANO1,0.47989891478503793
778,ANO10,0.44741114620852884
779,ANO2,0.12357084237108554
780,ANO3,0.5854805939681438
781,ANO4,0.23676088399440437
782,ANO5,0.37379841646571105
783,ANO6,0.5225336152354095
784,ANO7,0.16276897456818848
785,ANO8,0.16746640626857093
786,ANO9,0.07295503742198609
787,ANOS1,0.6516554493165816
788,ANP32A,0.35219827265365894
789,ANP32A-IT1,0.12865530708672998
790,ANP32AP1,0.25564704496275586
791,ANP32B,0.3066087678768128
792,ANP32C,0.018554089962311063
793,ANP32D,0.34943315141928033
794,ANP32E,0.5675143726909158
795,ANPEP,0.1492356462681706
796,ANTXR1,0.2962912306445736
797,ANTXR2,0.2690012700397707
798,ANXA1,0.6200625560963876
799,ANXA10,-0.02657340782140617
800,ANXA11,0.4581411019565758
801,ANXA13,0.09916198911823408
802,ANXA2,0.47875612716286636
803,ANXA2P1,0.3211649390952612
804,ANXA2P3,0.49444169709424723
805,ANXA2R,0.12144119699030562
