,genes,stability
129,ACADSB,0.4002330723082992
130,ACADVL,0.4294626209988882
131,ACAN,0.6621300085353138
132,ACAP1,0.14100503251030963
133,ACAP2,0.3595783544233931
134,ACAP3,0.47631682384751867
135,ACAT1,0.23347871275248797
136,ACAT2,0.49513786378499497
137,ACBD3,0.061077840469700814
138,ACBD4,-0.04329288976614705
139,ACBD5,0.08389491051402602
140,ACBD6,0.23266774055810133
141,ACBD7,0.2763336731421602
142,ACCS,0.12086944973935826
143,ACCSL,-0.011769908534997044
144,ACD,0.3711457036458492
145,ACE,0.26633060027500916
146,ACE2,0.3141393503533003
147,ACER1,0.07861040040079323
148,ACER2,0.15330754882031578
149,ACER3,0.30437789196592596
150,ACHE,0.6376676183864094
151,ACIN1,0.035641504004248606
152,ACKR1,0.18924538121984835
153,ACKR2,0.0731911695863779
154,ACKR3,0.4771639597461812
155,ACKR4,0.42453261707108286
156,ACLY,0.3785348034849907
157,ACMSD,0.018316991527528418
158,ACO1,0.5237205139470358
159,ACO2,0.3659849610052268
160,ACOT11,0.111793635749414
161,ACOT12,0.38524513857050807
162,ACOT13,0.40461137380233664
163,ACOT2,0.517844680822644
164,ACOT4,0.5221658283291728
165,ACOT6,0.006922471137668829
166,ACOT7,0.22873357200985056
167,ACOT8,0.4679769671857113
168,ACOT9,0.17750233751589886
169,ACOX1,0.37392208447824393
170,ACOX2,0.3619916049286137
171,ACOX3,0.4486441914993753
172,ACOXL,-0.002541169581477413
173,ACP1,0.11795855486682351
174,ACP2,0.14624216256563152
175,ACP4,0.10425962938180942
176,ACP5,0.21098136301887463
177,ACP6,0.07406803750873174
178,ACP7,0.10252139892370206
179,ACPP,0.006156436781563997
180,ACR,0.29824884531472495
181,ACRBP,0.17376352169218617
182,ACRV1,0.1698185879887469
183,ACSBG1,0.43772463182692645
184,ACSBG2,0.22938511689140972
185,ACSF2,0.5527237750762449
186,ACSF3,0.5013958613890913
187,ACSL1,0.3433657799106232
188,ACSL3,0.4187751542606831
189,ACSL4,0.5411109566410652
190,ACSL5,0.1872045441003906
191,ACSL6,0.6131344863320637
192,ACSM1,0.13169050179316025
193,ACSM2A,0.1926179678455396
194,ACSM2B,-0.040069400176406915
195,ACSM3,0.11509754560085214
196,ACSM4,0.0594486772841128
197,ACSM5,0.6189125538004823
198,ACSM6,0.029486346033426755
199,ACSS1,0.13881812382526465
200,ACSS2,0.45650487629927616
201,ACSS3,0.35343782219950365
202,ACTA1,0.40407560352072436
203,ACTA2,0.10508325094972999
204,ACTA2-AS1,0.5694832829683809
205,ACTB,0.23317184303962593
206,ACTBL2,0.21156652484643648
207,ACTC1,0.5337057875504438
208,ACTG1,0.5745592810501889
209,ACTG1P4,0.09959950666483254
210,ACTG2,0.059769705114713495
211,ACTL10,0.28314977596352076
212,ACTL6A,0.5081821458552377
213,ACTL6B,0.46450392642422533
214,ACTL7A,-0.035567496382807526
215,ACTL7B,0.05658489031772938
216,ACTL8,0.03742100483076808
217,ACTL9,-0.017935664651124054
218,ACTN1,0.3809850773218735
219,ACTN2,0.6821878788521626
220,ACTN3,0.3228951162059058
221,ACTN4,0.6066951334553895
222,ACTR10,0.5191173258766174
223,ACTR1A,0.3235358700608712
224,ACTR1B,0.7844137914952953
225,ACTR2,0.011047437201244651
226,ACTR3,0.3448260124008174
227,ACTR3B,0.44520932821131715
228,ACTR3BP2,0.3194908624593423
229,ACTR3C,0.43189201648705355
230,ACTR5,0.2589128967159138
231,ACTR6,0.21274445112206486
232,ACTR8,0.16710939672085162
233,ACTRT1,0.035915602276832354
234,ACTRT2,0.09248192951202282
235,ACTRT3,0.02651541922481925
236,ACVR1,0.6144975612102056
237,ACVR1B,0.17712021998603442
238,ACVR1C,0.6404272783363237
239,ACVR2A,0.6514835902045955
240,ACVR2B,0.5192660588787471
241,ACVRL1,0.07494695253154329
242,ACY3,0.45977898461044814
243,ACYP1,0.2677743174582782
244,ACYP2,0.49620083490390693
245,ADA,0.23481011005819855
246,ADA2,0.24431625688475925
247,ADAD1,0.1575248612497945
248,ADAD2,0.4701486981099469
249,ADAL,0.2429784206803198
250,ADAM10,0.3902344265287063
251,ADAM11,0.5044360279566817
252,ADAM12,0.506605837702564
253,ADAM15,0.4543422361370164
254,ADAM17,0.14704496983190976
255,ADAM18,0.05410134128198156
256,ADAM19,0.3610016278376831
257,ADAM2,0.043365628244643975
258,ADAM20,0.3394997317828012
259,ADAM20P1,0.5229511675436948
260,ADAM21,0.20715567986762592
261,ADAM21P1,-0.003249325306035766
262,ADAM22,0.603457135126744
263,ADAM23,0.7296428457846732
264,ADAM28,0.5080480999673417
265,ADAM29,0.0036606699014659874
266,ADAM30,0.09265528650463593
267,ADAM32,0.41995256065652353
268,ADAM33,0.09631354562249574
269,ADAM5,0.06491906869852701
270,ADAM6,0.161701274115432
271,ADAM7,0.09465037911499398
272,ADAM8,0.11540508344658365
273,ADAM9,0.2959334200491451
274,ADAMDEC1,0.2155133434349529
275,ADAMTS1,0.12127441567685793
276,ADAMTS10,0.36962005357718664
