genes,stability
AGBL5,0.08576060990061626
AGER,0.0438943840528808
AGFG1,0.0647964041846927
AGFG2,-0.00462007947979416
AGGF1,0.08730948500594948
AGK,0.09757656430513946
AGL,0.08367737000975552
AGMAT,0.32071271253728856
AGMO,-0.010609511883634088
AGO1,0.5745184347982205
AGO2,-0.012183925114882897
AGO3,0.05057020519784092
AGO4,-0.005357784657159485
AGPAT1,0.08143342790945121
AGPAT2,0.21238842796664734
AGPAT3,0.19111216449807786
AGPAT4,0.0771922718509984
AGPAT4-IT1,0.049962127298124576
AGPAT5,0.16686674095002918
AGPS,-0.019619265682783445
AGR2,0.014592580712299411
AGR3,-0.00392042160582547
AGRN,0.1250327446235532
AGRP,-0.02742049897040649
AGT,0.11187282885903758
AGTPBP1,0.19381342523142747
AGTR1,0.112706797402198
AGTR2,0.061171967413971434
AGTRAP,0.07849545711797647
AGXT,0.039822849310440264
AGXT2,0.015219715896855052
AHCTF1,0.024484507922026007
AHCY,0.062234111652407074
AHCYL1,0.08702899322755868
AHCYL2,0.09834105102168444
AHDC1,0.08905919352153975
AHI1,0.29449354724953836
AHNAK,0.17823241435023698
AHNAK2,0.3376909851132925
AHR,0.09998801368124739
AHRR,0.5372919731406017
AHSA1,0.026997980253925042
AHSA2P,0.02823236924274742
AHSG,0.17507549344507276
AHSP,0.020675821835769038
AICDA,0.02723944748207289
AIDA,0.017543396089055124
AIF1,0.37261263186345683
AIF1L,0.17364176288747535
AIFM1,0.03420026380527688
AIFM2,0.2512456052125036
AIFM3,0.35371034241092464
AIG1,0.059383017283317865
AIM2,0.17222801296777615
AIMP1,0.08979704599671431
AIMP2,0.09426741609449867
AIP,-0.009544766808928946
AIPL1,0.02681302158106928
AIRE,0.5645095210976362
AJAP1,0.22921008660933392
AJM1,-0.03509758659360331
AJUBA,0.04089563666225031
AK1,0.15507674864305032
AK2,0.2658091018109059
AK3,0.061311935189491275
AK4,0.33633121853319253
AK5,0.22520665277311216
AK6,0.07897333576582447
AK7,0.21861961827407403
AK8,0.12262487074762864
AK9,0.06481253942249007
AKAIN1,0.15472846182698316
AKAP1,0.16530111850064522
AKAP10,0.034004022977677496
AKAP11,0.06889145406361012
AKAP12,0.4028400857130479
AKAP13,0.2925713459102322
AKAP14,0.5372222596092826
AKAP17A,0.09808785408163802
AKAP3,-0.015592041538073994
AKAP4,0.09029912070553364
AKAP5,0.28347645333202287
AKAP6,0.1707167961699248
AKAP7,0.23721124207999975
AKAP8,0.4109761938638147
AKAP8L,0.0026564256294747866
AKAP9,-0.05841752965574774
AKIP1,0.059818481948633526
AKIRIN1,0.06859411447934295
AKIRIN2,0.14034804243669877
AKNA,0.009096381022229113
AKNAD1,0.04019913537206628
AKR1A1,-0.0025514143172789866
AKR1B1,0.08868161250105236
AKR1B10,0.07617246895065902
AKR1B15,0.08595518416313912
AKR1C1,0.3385131586543243
AKR1C2,-0.03388063660142113
AKR1C3,0.4179679437782717
AKR1C4,0.36759541473624624
AKR1C6P,0.07002161050273221
AKR1C8P,-0.004768429613329435
AKR1D1,0.01202502175553401
AKR1E2,-0.06557385162715658
AKR7A2,0.4267302560878631
AKR7A2P1,0.11729866400556023
AKR7A3,0.30240222087605007
AKR7L,0.4099477330873349
AKT1,-0.03439921656151945
AKT1S1,0.1918641339780153
AKT2,-0.0080928911431973
AKT3,-0.01352980445004462
AKTIP,0.16858690525382872
ALAD,-0.03881516165585031
ALAS1,0.11583668171440889
ALAS2,0.029629072751292274
ALB,0.057842602846025125
ALCAM,0.26166437146884036
ALDH16A1,0.019362438444396817
ALDH18A1,-0.03507951627116766
ALDH1A1,0.09221626614546127
ALDH1A2,0.06595857087243955
ALDH1A3,0.670123747565403
ALDH1B1,0.26489722648073294
ALDH1L1,0.2502399815807305
ALDH1L1-AS2,0.0171212678677638
ALDH1L2,-0.003983956816281158
ALDH2,0.3983252058749277
ALDH3A1,0.0405183105691785
ALDH3A2,0.024187457120375993
ALDH3B1,0.029612915860951942
ALDH3B2,-0.02599642525922309
ALDH4A1,0.2447000573694909
ALDH5A1,-0.03316905588337365
ALDH6A1,0.18704070043683105
ALDH7A1,0.11908299944165059
ALDH8A1,0.03786398171591872
ALDH9A1,0.35337919816569485
ALDOA,0.05500169611851453
ALDOB,0.22460186321236156
ALDOC,0.24913038901198098
ALG1,0.08595044397922451
ALG10,0.05656653237944688
ALG10B,0.19522532660264666
ALG11,-0.0007984196274152662
ALG12,0.044239853465429295
ALG13,0.14196793046629613
ALG14,0.032346425614074296
ALG1L,0.11185183356054006
ALG1L2,0.024930055364304923
ALG1L9P,0.03083079901065375
ALG2,0.08596193620656661
ALG3,0.15759742736576515
ALG5,0.15508482359516318
ALG6,0.07220524875610643
ALG8,0.14800445372891557
ALG9,0.01863860093460803
ALK,0.1363756175492412
ALKAL1,0.007408753602480259
ALKAL2,0.6285402769768991
ALKBH1,0.08949041993968589
ALKBH2,0.2121498720030345
ALKBH3,0.08761035529102634
ALKBH4,-0.02797924555576652
ALKBH5,-0.02587979418505844
ALKBH6,0.08909402339142539
ALKBH7,0.1368435383586015
ALKBH8,0.08836659686823678
ALLC,0.046049620907975056
ALMS1,0.02491253645255295
ALMS1P1,0.17290589389594319
ALOX12,0.13839829882107943
ALOX12B,0.08162339338524659
ALOX12P2,0.031230897724097113
ALOX15,0.02606906890507812
ALOX15B,0.06532425595534175
ALOX5,0.37132142461172707
ALOX5AP,0.22883179965237568
ALOXE3,0.06402752353068804
ALPI,0.04405484166046584
ALPK1,0.1372439095026377
ALPK2,0.004421663468566661
ALPK3,0.09550848296742416
ALPL,0.336214022385254
ALPP,-0.006220878408735487
ALPPL2,0.04527616938568675
ALS2,0.03373186405537076
ALS2CL,0.2076981192758151
ALS2CR12,0.03841164379828051
ALX1,0.031827636404195725
ALX3,0.33621796442574897
ALX4,0.019245359722336923
ALYREF,0.0681790489378344
AMACR,0.04247970680566211
AMBN,0.12879667861951968
AMBP,-0.037224167975730395
AMBRA1,0.04462552427817319
AMD1,0.20854748247160212
AMDHD1,0.6716921381777422
AMDHD2,0.15475305867274
AMELX,0.06040744951469739
AMELY,0.028077013757005366
AMER1,0.21271329801057046
AMER2,0.0007847520329302379
AMER3,0.10994468169078032
AMFR,-0.07372700955769802
AMH,0.050752144369463285
AMHR2,0.04395742866471134
AMIGO1,0.07563110269810966
AMIGO2,0.5564826022223227
AMIGO3,-0.021743378574829022
AMMECR1,0.37834947265592944
AMMECR1L,0.005501774368260127
AMN,-0.0027146325449961604
AMN1,0.2785596922024878
AMOT,0.05690216930045297
AMOTL1,0.13753563926813417
AMOTL2,0.09439723686879259
AMPD1,0.017301525994324603
AMPD2,0.018720683944762843
AMPD3,0.20186890123832926
AMPH,0.061684129571184715
AMT,0.3195465711148323
AMTN,0.09050596780331874
AMY2A,0.023160489789979682
AMZ1,0.31430528816158226
AMZ2,0.17480822519904018
AMZ2P1,0.13084845281745772
ANAPC1,0.13400198293855933
ANAPC10,0.10679885935166403
ANAPC11,0.22906543559416712
ANAPC13,0.03829730453240708
ANAPC15,0.07740071212967613
ANAPC16,-0.008089024133688099
ANAPC2,-0.004731749638863203
ANAPC4,0.1503065597723038
ANAPC5,0.11820431745959743
ANAPC7,0.062209119322028265
ANG,0.14237026153715468
ANGEL1,0.2209132681750424
ANGEL2,0.04486926401315032
ANGPT1,0.23764852945633866
ANGPT2,0.032212624200763776
ANGPT4,-0.05199967991884491
ANGPTL1,0.1436080742379392
ANGPTL2,0.11295937884268195
ANGPTL3,0.032922004863434585
ANGPTL4,0.2078355814394892
ANGPTL5,0.05977416219258338
ANGPTL6,0.1413933202240788
ANGPTL7,0.04593612638603394
ANGPTL8,0.2751963277953234
ANHX,0.07145100559915676
ANK1,0.6950589651598524
ANK2,-0.022633593187354466
ANK3,0.548579314929745
ANKAR,0.030016222605666706
ANKDD1A,0.13777507903132022
ANKEF1,0.03309992322682214
ANKFN1,0.09830312455872653
ANKFY1,0.1001818842255929
ANKH,0.5513737168228732
ANKHD1,0.044902568904448645
ANKIB1,0.0111448894851816
ANKK1,0.004569457528810204
ANKLE1,0.019716702987400126
ANKLE2,0.35053981420499125
ANKMY1,-0.009583826195602694
ANKMY2,0.09688306893418495
ANKRA2,0.153139352248458
ANKRD1,0.06391065328649623
ANKRD10,0.05549178697994563
ANKRD11,0.04598619208092536
ANKRD12,0.10107524550861041
ANKRD13A,0.14416940261700237
ANKRD13B,0.05411656245595881
ANKRD13C,0.11523403162470917
ANKRD13D,-0.03817431699287647
ANKRD16,0.11081588037168963
ANKRD17,-0.013001646022250669
ANKRD18A,0.18019085098898752
ANKRD18B,0.09388770656924356
ANKRD18CP,0.195462582551637
ANKRD18DP,0.34426883779528833
ANKRD19P,0.4259675434726494
ANKRD2,0.14810819763447985
ANKRD20A11P,0.1807026582004182
ANKRD20A12P,0.08558891733593563
ANKRD20A4-ANKRD20A20P,0.12644714120143394
ANKRD20A5P,0.23423045418516722
ANKRD20A8P,0.19065321554582476
ANKRD20A9P,0.06595515219799572
ANKRD22,0.06208211488742589
ANKRD23,0.06836519907019566
ANKRD24,0.2064621286633577
ANKRD26,0.1846347002190609
ANKRD27,0.2756219245094716
ANKRD28,0.1495900205692259
ANKRD29,0.6370261673172593
ANKRD30A,0.11165237297126612
ANKRD30B,0.37907753622220064
ANKRD30BL,0.2566239181946395
ANKRD30BP2,0.14160391329848895
ANKRD30BP3,0.022089350840779447
ANKRD31,0.03889130726910084
ANKRD33,0.04265315847664583
ANKRD33B,0.1716021116612841
ANKRD34A,0.008611692299186341
ANKRD34B,0.034499350427544366
ANKRD34C,0.4265437982826157
ANKRD35,0.0887657318634004
ANKRD36B,0.0748834439879272
ANKRD36BP1,0.1434251842443028
ANKRD36BP2,0.13562099581217668
ANKRD36C,0.08453846764633174
ANKRD37,0.2374247537775821
ANKRD39,-0.06454785376748931
ANKRD40,-0.019256913656715426
ANKRD42,0.23776606542426723
ANKRD44,0.0020092690277797995
ANKRD45,0.16800443617201194
ANKRD46,-0.03914182003594084
ANKRD49,0.2526031329765726
ANKRD50,0.4495466772719563
ANKRD52,0.04562604552413044
ANKRD53,0.03321917485243834
ANKRD54,0.021339702052130573
ANKRD55,0.38932997212842857
ANKRD6,0.7216499650169107
ANKRD60,0.024830046293416848
ANKRD62,0.5081112384245571
ANKRD65,0.19666682240482614
ANKRD7,-0.022372855185550714
ANKRD9,0.17157638000247558
ANKS1A,0.22211850574072917
ANKS1B,0.18692853194649248
ANKS3,0.23289158426267526
ANKS4B,0.011463196296885643
ANKS6,0.3899177378489019
ANKUB1,0.03627447194524643
ANKZF1,0.20674412287688643
ANLN,0.11882016349685447
ANO1,-0.010580700364700395
ANO10,0.1842890559958095
ANO2,0.28756674303555874
ANO3,0.5905933531518374
ANO4,0.09547029412781252
ANO5,0.33153051162639785
ANO6,0.07250606877779259
ANO7,0.17380184633124662
ANO8,0.16720676615114313
ANO9,-0.007861788162713896
ANOS1,0.39514670194367624
ANP32A,0.004014479655866948
ANP32A-IT1,0.058722587199605214
ANP32AP1,0.10135126785278983
ANP32B,0.13892384829339768
ANP32C,0.020080828036914362
ANP32D,0.05906163111197086
ANP32E,0.16553679202502
ANPEP,0.08561430836342242
ANTXR1,0.1933429066623309
ANTXR2,0.36646464850397176
ANXA1,0.38500558681388575
ANXA10,0.0009116706057478846
ANXA11,0.14597592137862964
ANXA13,0.07007779297834267
ANXA2,0.1975606182637287
ANXA2P1,0.07312433625925827
ANXA2P3,0.15688543659313503
ANXA2R,-0.01974281010439892
ANXA3,0.16977989025244422
ANXA4,0.3485249595606594
ANXA5,0.24410634130081757
ANXA6,0.21405012572142681
ANXA7,0.043238904821262754
ANXA8L1,0.029580041348396334
ANXA9,0.01429606372462833
AOAH,0.037615015755889006
AOC1,-0.048406501359745814
AOC2,0.052784232445910594
AOC3,0.05003344042163382
AOC4P,0.027236842087585218
AOX1,0.07605509046627075
AP1AR,0.008419537442598095
AP1B1,-0.020004880139443394
AP1G1,0.004652779941658984
AP1G2,0.1975873283768558
AP1M1,0.1765472145194257
AP1M2,0.16456469972007196
AP1S1,0.26086053672933157
AP1S2,0.14336806391815252
AP1S3,0.08729170499231495
AP2A1,-0.02945385385864419
AP2A2,0.03816681723253393
AP2B1,0.34400319345042357
AP2M1,0.0591389546889313
AP2S1,0.12064940607725716
AP3B1,0.08479172347337882
AP3B2,0.16784160610750917
AP3D1,0.049063753539556304
AP3M1,0.1177681254754088
AP3M2,0.23710794795246137
AP3S1,0.45500766942520826
AP4B1,0.00923930900139291
AP4E1,0.1425969417516872
AP4M1,-0.04392005613369556
AP4S1,0.007833938151240376
AP5B1,0.13272814806669245
AP5M1,0.07852716976146445
AP5S1,0.1281287955778282
AP5Z1,-0.022522803146010115
APAF1,0.24655194648000078
APBA1,0.2318749110326446
APBA2,0.09712394389552241
APBA3,0.04582768865292263
APBB1,0.1053284521616747
APBB1IP,0.35281144616825827
APBB2,0.05268965248322198
APBB3,0.13268348294658835
APC,0.04858014899834482
APC2,-0.004300051582206608
APCDD1,0.25994782713401005
APCDD1L,-0.013225072717716535
APCS,0.013630573829688348
APEH,0.14831538624124002
APEX1,-0.011969838364588765
APEX2,-0.005794770867058261
APH1A,0.16964597437199197
APH1B,0.1131922795389692
API5,-0.05522180040354163
APIP,0.17067041142701733
APLF,0.05230770755397861
APLN,0.2349060162510202
APLNR,0.23342261728269958
APLP1,0.0610681264664891
APLP2,0.05031597757420563
APMAP,0.15756053330268738
APOA1,-0.028219059317521666
APOA2,0.0692863971703313
APOA4,-0.01010023009100105
APOA5,0.017077881479463587
APOB,0.003525955163274223
APOBEC1,0.05115010076301788
APOBEC2,0.017383286625883343
APOBEC3A,-0.0021629437802403667
APOBEC3B,-0.03237896769580763
APOBEC3C,0.008455986579508523
APOBEC3D,-0.014502042406785471
APOBEC3F,-0.016113423266505403
APOBEC3G,0.0941599381351285
APOBEC3H,0.02865563434772765
APOBEC4,0.009179973201049655
APOBR,0.10598223532200489
APOC1,0.4626472025746121
APOC3,0.01354667672426942
APOD,0.07000818471665599
APOE,0.3455872465029934
APOF,0.048318491812203254
APOH,0.058437899484982216
APOL1,0.21253040047192592
APOL2,0.40682663521392876
APOL3,0.06453657139178649
APOL4,0.12995301887843755
APOL5,-0.02866622583537358
APOL6,0.013790183225368378
APOLD1,0.1528734113006866
APOM,0.3149141327289113
APOO,0.07077199563162404
APOOL,0.10272736563041353
APOPT1,0.3193410649520208
APP,-0.03222369794213123
APPBP2,0.05710802114484416
