-5.519373367323976431e-02,-7.678137256891427731e-02,5.491994413197566205e-01,-1.258251140299355419e-01,-4.935370420771581501e-01,2.403424965869540852e-01,1.122626414681098250e-01,3.197651498288737737e-01,5.851116390720383365e-01,1.911142929606667040e-01,8.027744983253776168e-01,-4.757094971424573604e-01,4.092383420055229482e-01,-2.250674826434126419e-01,-3.333497939296554691e-01,9.528666205497888786e-01,-6.295882949301673248e-01,1.111363511638485957e-01
-7.426603911453514284e-01,1.445920342584112173e-01,1.038357931781842991e+00,3.244616188174801463e-01,-7.944681071356870516e-01,-7.767883577692040742e-01,8.740505664332358648e-01,7.933432093385405226e-01,-7.542129733640837164e-02,-3.318198090968999536e-01,-8.420753552327445712e-01,-2.409599761003140828e-01,3.057579221066736297e-01,1.318409473753667571e+00,-3.402276908834923064e-01,5.736273015971621314e-01,-1.126336245148974319e-01,-6.106301556224316140e-01
3.060761004142065200e-01,-6.885621708200500013e-01,8.757465363496793609e-01,1.931249554143301683e-01,-2.443975444818017984e+00,-8.519035313430811662e-01,9.070244426198366405e-02,-4.283982695522731698e-01,2.481989029074451181e-01,-1.019727586919902285e+00,-2.114220893877090113e+00,-1.549221430421901413e+00,-7.668465444920014029e-01,-8.466527175437332797e-02,-7.639507600062446224e-01,2.750179241362285532e-01,-2.172690863124419280e+00,-1.166569642330085532e+00
7.953158549992914716e-01,2.614928306831516558e-01,3.285964408319013708e-01,5.678596129701847239e-01,-7.211376275550367143e-02,-1.277065733214385046e-01,1.195938535160744609e-01,1.397087792305508502e+00,2.044030947942328869e+00,5.425902319481996638e-01,8.158400255666786727e-01,2.953536798735406088e-01,1.298422650490653973e+00,9.758775873048753935e-01,1.101100576480961379e+00,1.323340020334227152e+00,-3.568127172636115230e-01,4.410196429521221484e-01
-3.996345901983235360e-01,1.049912349800821598e+00,5.871593457250114945e-01,2.680142416323045423e-02,8.726258791363268319e-01,-5.790388531609087508e-01,1.656854886794547621e+00,5.850141418702984319e-01,-3.161197058115673419e-01,-1.762104014635352267e-01,4.466528980128157272e-02,3.210200386086329433e-02,5.661094779225542828e-01,1.167131342166218166e+00,7.482576685343164113e-01,4.720600853065325953e-01,8.749695118488738377e-01,-1.165687131614593225e-01
2.793707013962885011e-01,1.405677920770401990e+00,7.972369269719551399e-01,6.447685738764623309e-02,1.215253307756719359e+00,-5.803759206370281420e-01,1.744289518606654266e+00,5.761380390569417198e-01,6.002494220043766981e-01,-3.795668839787976617e-02,6.010781512645217983e-01,5.714110841072300717e-01,8.777232015830785938e-01,6.839276620417626962e-01,1.668384396172857498e+00,6.884788842648584817e-01,1.025191451145793575e+00,2.237385469958785011e-01
1.157840153688716178e-01,1.313612159520604061e+00,7.752439768145281684e-01,1.972801572300697526e-01,-1.449171059994745492e-01,-9.015620143175945289e-01,1.290558615423274880e+00,1.021739617101533826e+00,-1.175895992863641021e-01,-4.344272063400353989e-01,-8.059801003585995716e-01,3.428130602190894091e-03,3.730755626030523575e-01,1.079565974158912534e+00,5.356899119462612546e-01,8.947520793950195506e-01,9.126045369027464826e-02,-2.207367760904141163e-01
-2.154121228275557576e-01,5.292203352110319559e-01,3.293282750052143326e-01,-4.317091367628217990e-01,3.891358356333455282e-01,-1.104560301158574731e+00,1.094744795313624008e+00,2.493180505112979617e-01,-4.927877739472047991e-01,-4.458737638141918591e-01,-1.229712281313010580e+00,-2.570714297127442705e-01,9.198329808285561349e-01,1.751706739903330021e-02,2.162733592038019736e-01,8.239752416408354652e-01,6.208545975671150852e-02,-1.144993740075621186e-01
-5.829036745482129023e-01,8.901185797907762431e-01,4.159449265326537470e-01,-6.820427181349123513e-01,1.230467375701785326e-01,-1.384548827333288656e+00,1.422957068301234029e+00,-5.131255817735396185e-01,-6.472875904623507370e-01,-8.972791072035096738e-01,-7.501938037633369971e-01,-2.874727721964093763e-01,2.117501672804784213e-02,-5.873093175031169899e-01,-9.679626567301927165e-02,4.407082454764640889e-01,2.093189415730250802e-01,-3.578359157413215086e-01
-8.709368991547289385e-01,4.480285719715916826e-01,-6.255326940014009907e-01,-1.283691446367925426e+00,-2.284911939724292296e-01,-9.476143378870898193e-01,1.121022647300365715e+00,-5.353793608452309671e-01,-1.077583506538399849e+00,-7.831256197936514729e-01,-7.379556286506542273e-01,-5.797524167489988001e-01,1.302850976101890823e-01,-7.613984220768682531e-01,-6.172095203810217257e-01,-4.570706916762457550e-01,1.474100576245698679e+00,5.872248945233954354e-01
-8.651951606566177233e-01,-3.825837290335815655e-01,-1.663634139995340044e+00,-1.741580754563317068e+00,-3.582629120325655503e-01,5.124367364310389306e-02,5.294680131347117014e-01,-5.409686508369493385e-01,-1.061469797100526913e+00,-9.740298952829457013e-01,-7.294620134020206592e-01,-3.963945115944397801e-01,5.018273264250758814e-01,-5.726034561424612201e-01,-5.982848000648787190e-01,-3.329332182464807000e-01,2.047994938765377082e+00,1.187565671187271743e+00
5.232022050419018466e-01,4.075303256836532717e-01,-8.349733936372891741e-01,-3.466030010143311690e-02,8.106176673867332427e-01,9.611618611219254760e-01,-3.128165182882526596e-02,1.804747516457521517e+00,1.989456930813657598e+00,5.131544934590984708e-01,1.113102274958397864e+00,1.611380339989848753e+00,3.689211096545448765e+00,-1.894099545023864573e-01,1.979046493384003735e+00,2.147489638419322944e+00,1.596350684136338127e-01,1.093900091976254263e+00
-1.006824934278238576e-01,6.056632767223935065e-01,-4.914186211144713767e-01,-1.781078402471480276e-02,2.767115010583413581e-01,8.568223491577808826e-01,1.022928912856034600e+00,1.615473327850167840e+00,1.177274860534154532e+00,2.595627130179340991e-01,1.002484076265779844e+00,1.036282099350558594e+00,2.641788368803052123e+00,7.291558914744253501e-03,1.334370966400471037e+00,1.657996727802272030e+00,8.843187501919892446e-01,2.015131791564422681e+00
1.524487040267508420e-01,1.754274218937427743e-01,5.695706609656441266e-01,6.118444401106886144e-01,-4.100855622004623280e-01,7.852583018001761950e-01,8.628857515388619337e-01,-8.789630585340361957e-02,1.739719734702775078e+00,-5.543587072735602916e-01,8.381575011540356446e-01,1.061109185756257789e+00,5.516374065865107257e-01,-4.817291537284148495e-01,1.721107488051099921e+00,9.716460364663042082e-01,8.165737009587215045e-01,1.638941709550467696e+00
-3.079815691765238062e-01,-8.406947417606681627e-01,-7.098922664194030618e-01,-6.153790426328908936e-01,-6.751124297509383254e-01,-6.906278223153265727e-02,-4.193577551881936816e-01,-1.838260356719039867e+00,1.333721016913621771e+00,-1.263201063908273136e+00,5.302610669411347288e-01,5.728738991290392990e-01,-9.019582646715345042e-01,-1.660898622722292828e+00,1.428294467364688847e-01,-5.165356455782442735e-01,-8.576128348689081582e-01,1.516727097683711611e-01
-8.190479713170460974e-01,-1.045362712940928612e-01,-1.083426015628068839e+00,-9.913048434427981226e-01,-6.020956396363082996e-01,-5.695416809417787052e-01,7.222019149238957658e-02,-4.338357344745299438e-01,-1.091417991861465930e+00,-6.358314176404038509e-01,-8.229260589250673164e-01,-5.185207169615438927e-01,-1.761225661233243589e-01,1.631114559336006159e-02,-4.505563731140945216e-01,-6.867939981933992577e-01,1.491522981225574140e+00,9.974837308498328559e-02
-2.201844074436860310e-01,3.802971450576993484e-01,5.788417947681350206e-01,1.273719336574747896e+00,-2.592938371671006936e-01,-8.142346648308239621e-01,-2.246113277292451083e-01,1.242132949311423734e-01,-7.328818446234693085e-02,-8.579795870570762484e-02,-3.252958932916309998e-01,-7.649391664333475560e-03,-3.663864983817032850e-01,6.440004965735544040e-01,1.003114371001985194e+00,3.158327168612825031e-01,4.314150387757189620e-01,-1.421174573114381279e-01
-1.075553534520502064e+00,-5.689773008016965061e-01,-5.503047317585079146e-01,-4.306783958562734327e-01,-6.355024667746593803e-01,-1.222695528087643924e+00,-3.428003381485076329e-01,-9.489600194418887913e-01,-1.729308310192938070e+00,-6.885893688604042273e-01,-1.558684789344702448e+00,-7.635457861088184028e-01,-9.657314706709243524e-01,-3.746861541735693746e-02,-1.216717263478585442e+00,-8.858093059196250341e-01,-7.529871383942766949e-02,-1.045551462697592138e+00
-5.511985936193846136e-01,2.814952081212490631e-01,7.372556818047372174e-01,1.152144603764065023e+00,-1.048959995616403296e+00,-1.082054242912285247e+00,-8.522632355184700526e-01,-1.678281321899416090e-01,-6.381568673071472686e-01,-4.706581131697543663e-01,-7.341186142619332555e-01,-1.842211056319142670e-01,-7.344162735553575461e-01,4.774407677938502514e-01,5.876118788648457270e-02,-3.983635553358091386e-01,-3.297079511601076485e-01,-8.061904843713978419e-01
